"name"	"node"	"seed"	"weight"	"priority"	"rank"	"description"
"GTF3C1"	1	0	0	1.2416601902966e-05	4133	"general transcription factor IIIC subunit 1"
"MCF2L"	1	0	0	1.23954422392476e-05	4134	"MCF.2 cell line derived transforming sequence like"
"GCNT2"	1	0	0	1.23924102158021e-05	4135	"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)"
"RPS6KA5"	1	0	0	1.23893903432551e-05	4136	"ribosomal protein S6 kinase A5"
"LHX8"	1	0	0	1.2386178101602e-05	4137	"LIM homeobox 8"
"CER1"	1	0	0	1.23786903072306e-05	4138	"cerberus 1, DAN family BMP antagonist"
"NET1"	1	0	0	1.23766114159947e-05	4139	"neuroepithelial cell transforming 1"
"PLEKHG2"	1	0	0	1.23653282237133e-05	4140	"pleckstrin homology and RhoGEF domain containing G2"
"MASTL"	1	0	0	1.23632978319648e-05	4141	"microtubule associated serine/threonine kinase like"
"LGALS9B"	1	0	0	1.23599140722384e-05	4142	"galectin 9B"
"STAG1"	1	0	0	1.23586438208598e-05	4143	"stromal antigen 1"
"RAB28"	1	0	0	1.23458596016074e-05	4144	"RAB28, member RAS oncogene family"
"GRWD1"	1	0	0	1.23425085110794e-05	4145	"glutamate rich WD repeat containing 1"
"SCD5"	1	0	0	1.23420277872116e-05	4146	"stearoyl-CoA desaturase 5"
"AK1"	1	0	0	1.23364293616106e-05	4147	"adenylate kinase 1"
"SMARCE1"	1	0	0	1.23349786730246e-05	4148	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"ARHGEF4"	1	0	0	1.23263300577717e-05	4149	"Rho guanine nucleotide exchange factor 4"
"SLC11A2"	1	0	0	1.23192544346257e-05	4150	"solute carrier family 11 member 2"
"CLINT1"	1	0	0	1.23170293819182e-05	4151	"clathrin interactor 1"
"HLA-G"	1	0	0	1.23156527284473e-05	4152	"major histocompatibility complex, class I, G"
"PI4KA"	1	0	0	1.2308547016536e-05	4153	"phosphatidylinositol 4-kinase alpha"
"DYRK1A"	1	0	0	1.23045800286269e-05	4154	"dual specificity tyrosine phosphorylation regulated kinase 1A"
"FST"	1	0	0	1.23032401800414e-05	4155	"follistatin"
"CLTB"	1	0	0	1.22966728909512e-05	4156	"clathrin light chain B"
"AQP4"	1	0	0	1.2294147170247e-05	4157	"aquaporin 4"
"TNFRSF4"	1	0	0	1.22932946269045e-05	4158	"TNF receptor superfamily member 4"
"MUC7"	1	0	0	1.22927269391397e-05	4159	"mucin 7, secreted"
"CLU"	1	0	0	1.22925065960302e-05	4160	"clusterin"
"STN1"	1	0	0	1.22881865178254e-05	4161	"STN1, CST complex subunit"
"ENO1"	1	0	0	1.22789471501786e-05	4162	"enolase 1"
"FGD4"	1	0	0	1.22773415201412e-05	4163	"FYVE, RhoGEF and PH domain containing 4"
"DIEXF"	1	0	0	1.22745662629838e-05	4164	"digestive organ expansion factor homolog (zebrafish)"
"PTGER4"	1	0	0	1.22728663099653e-05	4165	"prostaglandin E receptor 4"
"TPR"	1	0	0	1.22700468882009e-05	4166	"translocated promoter region, nuclear basket protein"
"SOS2"	1	0	0	1.22649963300447e-05	4167	"SOS Ras/Rho guanine nucleotide exchange factor 2"
"ANAPC7"	1	0	0	1.22574730743503e-05	4168	"anaphase promoting complex subunit 7"
"ARHGEF17"	1	0	0	1.2254938663433e-05	4169	"Rho guanine nucleotide exchange factor 17"
"BCAS2"	1	0	0	1.22531364893933e-05	4170	"BCAS2, pre-mRNA processing factor"
"STAG2"	1	0	0	1.22513671822918e-05	4171	"stromal antigen 2"
"PKD1"	1	0	0	1.22510363254185e-05	4172	"polycystin 1, transient receptor potential channel interacting"
"TADA1"	1	0	0	1.2234721479099e-05	4173	"transcriptional adaptor 1"
"BMPR1B"	1	0	0	1.22289044687743e-05	4174	"bone morphogenetic protein receptor type 1B"
"ARHGEF2"	1	0	0	1.22239160111284e-05	4175	"Rho/Rac guanine nucleotide exchange factor 2"
"ERN2"	1	0	0	1.22141478256691e-05	4176	"endoplasmic reticulum to nucleus signaling 2"
"CACNA1H"	1	0	0	1.21854079717217e-05	4177	"calcium voltage-gated channel subunit alpha1 H"
"TCEANC2"	1	0	0	1.21845967050005e-05	4178	"transcription elongation factor A N-terminal and central domain containing 2"
"TCEANC"	1	0	0	1.21845967050005e-05	4178	"transcription elongation factor A N-terminal and central domain containing"
"PNO1"	1	0	0	1.21749856355433e-05	4180	"partner of NOB1 homolog"
"IRX1"	1	0	0	1.21684745431952e-05	4181	"iroquois homeobox 1"
"ENG"	1	0	0	1.21668378055852e-05	4182	"endoglin"
"ECT2"	1	0	0	1.21648631571703e-05	4183	"epithelial cell transforming 2"
"GOT1"	1	0	0	1.21530858465851e-05	4184	"glutamic-oxaloacetic transaminase 1"
"RAD21L1"	1	0	0	1.21522528035488e-05	4185	"RAD21 cohesin complex component like 1"
"ARHGEF11"	1	0	0	1.21508103338513e-05	4186	"Rho guanine nucleotide exchange factor 11"
"ITGB3BP"	1	0	0	1.2142919649413e-05	4187	"integrin subunit beta 3 binding protein"
"GSTP1"	1	0	0	1.21400213474536e-05	4188	"glutathione S-transferase pi 1"
"IKZF1"	1	0	0	1.2126285464028e-05	4189	"IKAROS family zinc finger 1"
"CDKN2B"	1	0	0	1.21229079253569e-05	4190	"cyclin dependent kinase inhibitor 2B"
"TIAM1"	1	0	0	1.21129210352399e-05	4191	"T-cell lymphoma invasion and metastasis 1"
"PRMT6"	1	0	0	1.21091876811129e-05	4192	"protein arginine methyltransferase 6"
"ZNF593"	1	0	0	1.21085440451558e-05	4193	"zinc finger protein 593"
"PITX3"	1	0	0	1.21029859781167e-05	4194	"paired like homeodomain 3"
"SURF6"	1	0	0	1.20971378401058e-05	4195	"surfeit 6"
"RAB15"	1	0	0	1.20899303496649e-05	4196	"RAB15, member RAS oncogene family"
"GTPBP4"	1	0	0	1.20885674839877e-05	4197	"GTP binding protein 4"
"GPC4"	1	0	0	1.20883577504086e-05	4198	"glypican 4"
"ANAPC11"	1	0	0	1.20864326672902e-05	4199	"anaphase promoting complex subunit 11"
"LMX1B"	1	0	0	1.20790198042088e-05	4200	"LIM homeobox transcription factor 1 beta"
"MARVELD2"	1	0	0	1.20702070354426e-05	4201	"MARVEL domain containing 2"
"USP22"	1	0	0	1.20648276730409e-05	4202	"ubiquitin specific peptidase 22"
"SUPT20H"	1	0	0	1.20628114286564e-05	4203	"SPT20 homolog, SAGA complex component"
"ANGPTL3"	1	0	0	1.20622400982316e-05	4204	"angiopoietin like 3"
"IRAK3"	1	0	0	1.20588506955929e-05	4205	"interleukin 1 receptor associated kinase 3"
"GOT2"	1	0	0	1.20580383446091e-05	4206	"glutamic-oxaloacetic transaminase 2"
"FBXW4"	1	0	0	1.20554537090846e-05	4207	"F-box and WD repeat domain containing 4"
"SLC39A14"	1	0	0	1.20419756554269e-05	4208	"solute carrier family 39 member 14"
"NGEF"	1	0	0	1.20401478276239e-05	4209	"neuronal guanine nucleotide exchange factor"
"FOXO4"	1	0	0	1.20229138170266e-05	4210	"forkhead box O4"
"CD2"	1	0	0	1.20210800119965e-05	4211	"CD2 molecule"
"HSD3B1"	1	0	0	1.20172009556703e-05	4212	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"
"TTF1"	1	0	0	1.20113017068718e-05	4213	"transcription termination factor 1"
"TTC9C"	1	0	0	1.20106841400102e-05	4214	"tetratricopeptide repeat domain 9C"
"SNAPC5"	1	0	0	1.19894807884074e-05	4215	"small nuclear RNA activating complex polypeptide 5"
"SNAPC2"	1	0	0	1.19894807884074e-05	4215	"small nuclear RNA activating complex polypeptide 2"
"SNRNP200"	1	0	0	1.19856643700942e-05	4217	"small nuclear ribonucleoprotein U5 subunit 200"
"HIST2H2AA4"	1	0	0	1.19775317081627e-05	4218	"histone cluster 2 H2A family member a4"
"PPP2R5C"	1	0	0	1.19771762896109e-05	4219	"protein phosphatase 2 regulatory subunit B'gamma"
"TIAM2"	1	0	0	1.19712601420795e-05	4220	"T-cell lymphoma invasion and metastasis 2"
"ANAPC1"	1	0	0	1.19633988616149e-05	4221	"anaphase promoting complex subunit 1"
"FAM60A"	1	0	0	1.19456351468465e-05	4222	"family with sequence similarity 60 member A"
"SNAPC3"	1	0	0	1.19372311251288e-05	4223	"small nuclear RNA activating complex polypeptide 3"
"ATXN7L3"	1	0	0	1.19321019766496e-05	4224	"ataxin 7 like 3"
"ANAPC5"	1	0	0	1.19215196418737e-05	4225	"anaphase promoting complex subunit 5"
"ADCY8"	1	0	0	1.1913860491e-05	4226	"adenylate cyclase 8"
"B4GAT1"	1	0	0	1.19133599942013e-05	4227	"beta-1,4-glucuronyltransferase 1"
"SNAPC1"	1	0	0	1.19124421476357e-05	4228	"small nuclear RNA activating complex polypeptide 1"
"ZNF276"	1	0	0	1.19115199560647e-05	4229	"zinc finger protein 276"
"GGA3"	1	0	0	1.18994065206958e-05	4230	"golgi associated, gamma adaptin ear containing, ARF binding protein 3"
"BRF2"	1	0	0	1.18981606902342e-05	4231	"BRF2, RNA polymerase III transcription initiation factor subunit"
"BAMBI"	1	0	0	1.18971123227267e-05	4232	"BMP and activin membrane bound inhibitor"
"RAB40C"	1	0	0	1.18967705718261e-05	4233	"RAB40C, member RAS oncogene family"
"NRG3"	1	0	0	1.18930763577183e-05	4234	"neuregulin 3"
"RHOT2"	1	0	0	1.18811036405789e-05	4235	"ras homolog family member T2"
"NISCH"	1	0	0	1.18798238295734e-05	4236	"nischarin"
"PPP1R8"	1	0	0	1.18753888496368e-05	4237	"protein phosphatase 1 regulatory subunit 8"
"CDC26"	1	0	0	1.18653746565599e-05	4238	"cell division cycle 26"
"ENY2"	1	0	0	1.18603532451903e-05	4239	"ENY2, transcription and export complex 2 subunit"
"RHOU"	1	0	0	1.1854592993464e-05	4240	"ras homolog family member U"
"ADCY3"	1	0	0	1.18455009101454e-05	4241	"adenylate cyclase 3"
"ZNF217"	1	0	0	1.18437247122271e-05	4242	"zinc finger protein 217"
"MCM7"	1	0	0	1.18420468290349e-05	4243	"minichromosome maintenance complex component 7"
"RYBP"	1	0	0	1.18372034657193e-05	4244	"RING1 and YY1 binding protein"
"RHOH"	1	0	0	1.18342977254957e-05	4245	"ras homolog family member H"
"ANAPC4"	1	0	0	1.18265160228184e-05	4246	"anaphase promoting complex subunit 4"
"P4HB"	1	0	0	1.18243391402428e-05	4247	"prolyl 4-hydroxylase subunit beta"
"PHF12"	1	0	0	1.1823518113224e-05	4248	"PHD finger protein 12"
"RHOV"	1	0	0	1.18224291043916e-05	4249	"ras homolog family member V"
"ING2"	1	0	0	1.18176890499509e-05	4250	"inhibitor of growth family member 2"
"RNF139"	1	0	0	1.18089664314803e-05	4251	"ring finger protein 139"
"PPM1A"	1	0	0	1.18020024544394e-05	4252	"protein phosphatase, Mg2+/Mn2+ dependent 1A"
"DMAP1"	1	0	0	1.17971202564235e-05	4253	"DNA methyltransferase 1 associated protein 1"
"ADAL"	1	0	0	1.17923353316451e-05	4254	"adenosine deaminase like"
"NAP1L4"	1	0	0	1.1791751647173e-05	4255	"nucleosome assembly protein 1 like 4"
"TRIM14"	1	0	0	1.17856326823382e-05	4256	"tripartite motif containing 14"
"MCM3"	1	0	0	1.17856093369049e-05	4257	"minichromosome maintenance complex component 3"
"HDAC8"	1	0	0	1.17819121597523e-05	4258	"histone deacetylase 8"
"EIF1"	1	0	0	1.1781045777941e-05	4259	"eukaryotic translation initiation factor 1"
"SYN1"	1	0	0	1.17720502457901e-05	4260	"synapsin I"
"RHOT1"	1	0	0	1.17706456498652e-05	4261	"ras homolog family member T1"
"RHOBTB1"	1	0	0	1.17640610604482e-05	4262	"Rho related BTB domain containing 1"
"UTP6"	1	0	0	1.17629508302821e-05	4263	"UTP6, small subunit processome component"
"ABR"	1	0	0	1.17570594394218e-05	4264	"active BCR-related"
"THBD"	1	0	0	1.17535636717467e-05	4265	"thrombomodulin"
"RHOF"	1	0	0	1.17510182150779e-05	4266	"ras homolog family member F, filopodia associated"
"CDC23"	1	0	0	1.17494042672477e-05	4267	"cell division cycle 23"
"ANAPC2"	1	0	0	1.17441565355368e-05	4268	"anaphase promoting complex subunit 2"
"CHML"	1	0	0	1.17432266344835e-05	4269	"CHM like, Rab escort protein 2"
"RAB40AL"	1	0	0	1.17343097575835e-05	4270	"RAB40A, member RAS oncogene family-like"
"RAB12"	1	0	0	1.17341553304973e-05	4271	"RAB12, member RAS oncogene family"
"WDR3"	1	0	0	1.17281575100381e-05	4272	"WD repeat domain 3"
"MDN1"	1	0	0	1.17274160594734e-05	4273	"midasin AAA ATPase 1"
"ANAPC10"	1	0	0	1.17184691393456e-05	4274	"anaphase promoting complex subunit 10"
"RHOBTB2"	1	0	0	1.17030066966472e-05	4275	"Rho related BTB domain containing 2"
"EMX1"	1	0	0	1.17013336760043e-05	4276	"empty spiracles homeobox 1"
"TYROBP"	1	0	0	1.16977134351933e-05	4277	"TYRO protein tyrosine kinase binding protein"
"RAB40B"	1	0	0	1.16950264387756e-05	4278	"RAB40B, member RAS oncogene family"
"HERC5"	1	0	0	1.16906474385263e-05	4279	"HECT and RLD domain containing E3 ubiquitin protein ligase 5"
"RAD54B"	1	0	0	1.16718198020832e-05	4280	"RAD54 homolog B (S. cerevisiae)"
"TXNRD1"	1	0	0	1.16674293664329e-05	4281	"thioredoxin reductase 1"
"THPO"	1	0	0	1.16616848273388e-05	4282	"thrombopoietin"
"FUT1"	1	1	0.000371779078212217	1.16609201100346e-05	4283	"fucosyltransferase 1 (H blood group)"
"INSIG2"	1	0	0	1.1657961132385e-05	4284	"insulin induced gene 2"
"PRMT2"	1	0	0	1.16563724804693e-05	4285	"protein arginine methyltransferase 2"
"CLDN7"	1	0	0	1.16520047715194e-05	4286	"claudin 7"
"PRMT8"	1	0	0	1.16498560855307e-05	4287	"protein arginine methyltransferase 8"
"NOC3L"	1	0	0	1.16482973213943e-05	4288	"NOC3 like DNA replication regulator"
"JAG2"	1	0	0	1.16460410180087e-05	4289	"jagged 2"
"SDR42E1"	1	0	0	1.16423716669776e-05	4290	"short chain dehydrogenase/reductase family 42E, member 1"
"BRK1"	1	0	0	1.16330249169093e-05	4291	"BRICK1, SCAR/WAVE actin nucleating complex subunit"
"ADA2"	1	0	0	1.16268797308495e-05	4292	"adenosine deaminase 2"
"ZNF143"	1	0	0	1.16259853192444e-05	4293	"zinc finger protein 143"
"ZBP1"	1	0	0	1.16215835736617e-05	4294	"Z-DNA binding protein 1"
"B4GALT3"	1	0	0	1.16205691919298e-05	4295	"beta-1,4-galactosyltransferase 3"
"PPP2R3A"	1	0	0	1.16185106012418e-05	4296	"protein phosphatase 2 regulatory subunit B''alpha"
"CRNKL1"	1	0	0	1.16160963699338e-05	4297	"crooked neck pre-mRNA splicing factor 1"
"TAF5L"	1	0	0	1.1614781185394e-05	4298	"TATA-box binding protein associated factor 5 like"
"RGS1"	1	0	0	1.16030745415429e-05	4299	"regulator of G protein signaling 1"
"DDX24"	1	0	0	1.16021339698336e-05	4300	"DEAD-box helicase 24"
"SERPING1"	1	0	0	1.15942294460567e-05	4301	"serpin family G member 1"
"RHOJ"	1	0	0	1.15934563608063e-05	4302	"ras homolog family member J"
"PWP1"	1	0	0	1.15902384868937e-05	4303	"PWP1 homolog, endonuclein"
"TAF9B"	1	0	0	1.15880937002962e-05	4304	"TATA-box binding protein associated factor 9b"
"LGALS4"	1	0	0	1.15840157235775e-05	4305	"galectin 4"
"GABARAP"	1	0	0	1.15832756990307e-05	4306	"GABA type A receptor-associated protein"
"ARR3"	1	0	0	1.15716629575502e-05	4307	"arrestin 3"
"NOP56"	1	0	0	1.1563776659674e-05	4308	"NOP56 ribonucleoprotein"
"DVL1"	1	0	0	1.15608177908181e-05	4309	"dishevelled segment polarity protein 1"
"EREG"	1	0	0	1.15561308993203e-05	4310	"epiregulin"
"SP8"	1	0	0	1.15542068025361e-05	4311	"Sp8 transcription factor"
"DCAF8"	1	0	0	1.15491277137472e-05	4312	"DDB1 and CUL4 associated factor 8"
"TEK"	1	0	0	1.1546278634762e-05	4313	"TEK receptor tyrosine kinase"
"LSM14A"	1	0	0	1.15144909353504e-05	4314	"LSM14A, mRNA processing body assembly factor"
"EEF2K"	1	0	0	1.15106138219064e-05	4315	"eukaryotic elongation factor 2 kinase"
"RRP12"	1	0	0	1.15023578759901e-05	4316	"ribosomal RNA processing 12 homolog"
"HIST1H1A"	1	0	0	1.14909818701288e-05	4317	"histone cluster 1 H1 family member a"
"TPTE2"	1	0	0	1.14897529266822e-05	4318	"transmembrane phosphoinositide 3-phosphatase and tensin homolog 2"
"CCR1"	1	0	0	1.14890034632879e-05	4319	"C-C motif chemokine receptor 1"
"CDKN2C"	1	0	0	1.14868736712795e-05	4320	"cyclin dependent kinase inhibitor 2C"
"MYBL1"	1	0	0	1.14773488599329e-05	4321	"MYB proto-oncogene like 1"
"NOP58"	1	0	0	1.14710004181655e-05	4322	"NOP58 ribonucleoprotein"
"BTC"	1	0	0	1.14696094237783e-05	4323	"betacellulin"
"TP73"	1	0	0	1.14664367874559e-05	4324	"tumor protein p73"
"CHMP4A"	1	0	0	1.14559609487095e-05	4325	"charged multivesicular body protein 4A"
"RHOD"	1	0	0	1.14509846798623e-05	4326	"ras homolog family member D"
"ERCC8"	1	0	0	1.1449863220163e-05	4327	"ERCC excision repair 8, CSA ubiquitin ligase complex subunit"
"DDX52"	1	0	0	1.14489243329597e-05	4328	"DExD-box helicase 52"
"NF1"	1	0	0	1.14478693407084e-05	4329	"neurofibromin 1"
"FAF2"	1	0	0	1.1438509221686e-05	4330	"Fas associated factor family member 2"
"NOG"	1	0	0	1.14358346815435e-05	4331	"noggin"
"HSPH1"	1	0	0	1.1419498156957e-05	4332	"heat shock protein family H (Hsp110) member 1"
"POLR1D"	1	0	0	1.14169257795226e-05	4333	"RNA polymerase I subunit D"
"HIST1H3G"	1	0	0	1.14143555525961e-05	4334	"histone cluster 1 H3 family member g"
"PPP2R5A"	1	0	0	1.14140286382662e-05	4335	"protein phosphatase 2 regulatory subunit B'alpha"
"SMC5"	1	0	0	1.14078809084364e-05	4336	"structural maintenance of chromosomes 5"
"PTK6"	1	0	0	1.13930660051196e-05	4337	"protein tyrosine kinase 6"
"FUT3"	1	0	0	1.13910625875618e-05	4338	"fucosyltransferase 3 (Lewis blood group)"
"HIST1H3D"	1	0	0	1.13903271053072e-05	4339	"histone cluster 1 H3 family member d"
"RBM19"	1	0	0	1.13873524600344e-05	4340	"RNA binding motif protein 19"
"RANGAP1"	1	0	0	1.13793362248191e-05	4341	"Ran GTPase activating protein 1"
"PPP2R5D"	1	0	0	1.13703246938037e-05	4342	"protein phosphatase 2 regulatory subunit B'delta"
"H2AFB2"	1	0	0	1.1368143495743e-05	4343	"H2A histone family member B2"
"HIST2H2AB"	1	0	0	1.1368143495743e-05	4343	"histone cluster 2 H2A family member b"
"HIST2H3A"	1	0	0	1.13671305443883e-05	4345	"histone cluster 2 H3 family member a"
"HIST1H3I"	1	0	0	1.13615072493421e-05	4346	"histone cluster 1 H3 family member i"
"RPS6KA2"	1	0	0	1.13518119220355e-05	4347	"ribosomal protein S6 kinase A2"
"GRM6"	1	0	0	1.13443771153968e-05	4348	"glutamate metabotropic receptor 6"
"PDX1"	1	0	0	1.13397964248409e-05	4349	"pancreatic and duodenal homeobox 1"
"SUPT7L"	1	0	0	1.13281923478229e-05	4350	"SPT7 like, STAGA complex gamma subunit"
"NCKAP1"	1	0	0	1.13252027699331e-05	4351	"NCK associated protein 1"
"PEX11A"	1	0	0	1.13225769867643e-05	4352	"peroxisomal biogenesis factor 11 alpha"
"RRP36"	1	0	0	1.13212296195473e-05	4353	"ribosomal RNA processing 36"
"RSL1D1"	1	0	0	1.13183883516361e-05	4354	"ribosomal L1 domain containing 1"
"PHF21A"	1	0	0	1.13167762292189e-05	4355	"PHD finger protein 21A"
"DVL3"	1	0	0	1.13162546862437e-05	4356	"dishevelled segment polarity protein 3"
"H2AFJ"	1	0	0	1.1313963774565e-05	4357	"H2A histone family member J"
"HIST1H2AC"	1	0	0	1.1313963774565e-05	4357	"histone cluster 1 H2A family member c"
"RASEF"	1	0	0	1.13076361601961e-05	4359	"RAS and EF-hand domain containing"
"LAMP2"	1	0	0	1.12989676245521e-05	4360	"lysosomal associated membrane protein 2"
"MAP2K1"	1	0	0	1.1298350348696e-05	4361	"mitogen-activated protein kinase kinase 1"
"HIST2H2BF"	1	0	0	1.12829374157464e-05	4362	"histone cluster 2 H2B family member f"
"H2BFWT"	1	0	0	1.12829374157464e-05	4362	"H2B histone family member W, testis specific"
"H2BFM"	1	0	0	1.12829374157464e-05	4362	"H2B histone family member M"
"NKX2-1"	1	0	0	1.12808972752437e-05	4365	"NK2 homeobox 1"
"EPS15L1"	1	0	0	1.12586733264876e-05	4366	"epidermal growth factor receptor pathway substrate 15 like 1"
"HS6ST3"	1	0	0	1.12581394295208e-05	4367	"heparan sulfate 6-O-sulfotransferase 3"
"CLDN2"	1	0	0	1.12541258728511e-05	4368	"claudin 2"
"HIST2H3C"	1	0	0	1.12536554604029e-05	4369	"histone cluster 2 H3 family member c"
"HIST1H3H"	1	0	0	1.12486941064117e-05	4370	"histone cluster 1 H3 family member h"
"SUPT3H"	1	0	0	1.12479861137755e-05	4371	"SPT3 homolog, SAGA and STAGA complex component"
"CACNA1B"	1	0	0	1.12365594730413e-05	4372	"calcium voltage-gated channel subunit alpha1 B"
"HIST2H2BE"	1	0	0	1.12324175006273e-05	4373	"histone cluster 2 H2B family member e"
"MPG"	1	0	0	1.12287706772801e-05	4374	"N-methylpurine DNA glycosylase"
"TAB3"	1	0	0	1.12276176809187e-05	4375	"TGF-beta activated kinase 1 and MAP3K7 binding protein 3"
"NOL10"	1	0	0	1.12273857974362e-05	4376	"nucleolar protein 10"
"PEX5"	1	0	0	1.12209782504134e-05	4377	"peroxisomal biogenesis factor 5"
"NCOA6"	1	0	0	1.12169455625961e-05	4378	"nuclear receptor coactivator 6"
"CCR2"	1	0	0	1.11955090064267e-05	4379	"C-C motif chemokine receptor 2"
"LRIG1"	1	0	0	1.11919461619064e-05	4380	"leucine rich repeats and immunoglobulin like domains 1"
"TOP1MT"	1	0	0	1.11901772014813e-05	4381	"topoisomerase (DNA) I, mitochondrial"
"TAF2"	1	0	0	1.11828029715186e-05	4382	"TATA-box binding protein associated factor 2"
"PELI3"	1	0	0	1.11814325283887e-05	4383	"pellino E3 ubiquitin protein ligase family member 3"
"CREB3L2"	1	0	0	1.1181293282623e-05	4384	"cAMP responsive element binding protein 3 like 2"
"SMC4"	1	0	0	1.11766335528892e-05	4385	"structural maintenance of chromosomes 4"
"DDIT3"	1	0	0	1.11734851184121e-05	4386	"DNA damage inducible transcript 3"
"WDR43"	1	0	0	1.11658515087243e-05	4387	"WD repeat domain 43"
"BTN2A2"	1	0	0	1.1162685760917e-05	4388	"butyrophilin subfamily 2 member A2"
"BTNL9"	1	0	0	1.1162685760917e-05	4388	"butyrophilin like 9"
"VSIG1"	1	0	0	1.1162685760917e-05	4388	"V-set and immunoglobulin domain containing 1"
"ZFR"	1	0	0	1.11595353674525e-05	4391	"zinc finger RNA binding protein"
"AQP12B"	1	1	0.011292853084252	1.11530689670077e-05	4392	"aquaporin 12B"
"H3F3C"	1	0	0	1.11389439417055e-05	4393	"H3 histone family member 3C"
"GAB4"	1	0	0	1.11328753030047e-05	4394	"GRB2 associated binding protein family member 4"
"NSDHL"	1	0	0	1.11328035516587e-05	4395	"NAD(P) dependent steroid dehydrogenase-like"
"MAP1B"	1	0	0	1.11324239515587e-05	4396	"microtubule associated protein 1B"
"H2AFB1"	1	0	0	1.11222141067034e-05	4397	"H2A histone family member B1"
"H2AFB3"	1	0	0	1.11222141067034e-05	4397	"H2A histone family member B3"
"CTSB"	1	0	0	1.11220707183521e-05	4399	"cathepsin B"
"TBL1XR1"	1	0	0	1.11220390749663e-05	4400	"transducin beta like 1 X-linked receptor 1"
"CREB3L1"	1	0	0	1.11208808852182e-05	4401	"cAMP responsive element binding protein 3 like 1"
"PRKCB"	1	0	0	1.1108189485201e-05	4402	"protein kinase C beta"
"HIST1H3C"	1	0	0	1.11072114550256e-05	4403	"histone cluster 1 H3 family member c"
"NIP7"	1	0	0	1.11030281456422e-05	4404	"NIP7, nucleolar pre-rRNA processing protein"
"CREB5"	1	0	0	1.11012476868085e-05	4405	"cAMP responsive element binding protein 5"
"APCS"	1	0	0	1.10810185757226e-05	4406	"amyloid P component, serum"
"NAP1L1"	1	0	0	1.10715963253894e-05	4407	"nucleosome assembly protein 1 like 1"
"ORAI2"	1	0	0	1.10697062524841e-05	4408	"ORAI calcium release-activated calcium modulator 2"
"USP19"	1	0	0	1.10690936805108e-05	4409	"ubiquitin specific peptidase 19"
"SLC25A4"	1	0	0	1.10668666307552e-05	4410	"solute carrier family 25 member 4"
"SMARCB1"	1	0	0	1.10667169338873e-05	4411	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"UBE2L6"	1	0	0	1.10655158255661e-05	4412	"ubiquitin conjugating enzyme E2 L6"
"SF3B2"	1	0	0	1.10651544078039e-05	4413	"splicing factor 3b subunit 2"
"DDX23"	1	0	0	1.10606780885785e-05	4414	"DEAD-box helicase 23"
"AATF"	1	0	0	1.10578674381479e-05	4415	"apoptosis antagonizing transcription factor"
"PKD1P1"	1	0	0	1.10190983939448e-05	4416	"polycystin 1, transient receptor potential channel interacting pseudogene 1"
"HIST2H2AA3"	1	0	0	1.10162155908551e-05	4417	"histone cluster 2 H2A family member a3"
"KHDRBS1"	1	0	0	1.10095494355183e-05	4418	"KH RNA binding domain containing, signal transduction associated 1"
"FDX1"	1	0	0	1.10063034084336e-05	4419	"ferredoxin 1"
"DKK1"	1	0	0	1.10046555971698e-05	4420	"dickkopf WNT signaling pathway inhibitor 1"
"HDAC11"	1	0	0	1.09947586442218e-05	4421	"histone deacetylase 11"
"SMC6"	1	0	0	1.09945578662153e-05	4422	"structural maintenance of chromosomes 6"
"DHCR7"	1	0	0	1.09929719381105e-05	4423	"7-dehydrocholesterol reductase"
"BAIAP2"	1	0	0	1.09892986157009e-05	4424	"BAI1 associated protein 2"
"IRS4"	1	0	0	1.09881517632799e-05	4425	"insulin receptor substrate 4"
"BUD31"	1	0	0	1.09852175468074e-05	4426	"BUD31 homolog"
"ST3GAL6"	1	0	0	1.09778998770874e-05	4427	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"DOCK1"	1	0	0	1.0977748053663e-05	4428	"dedicator of cytokinesis 1"
"HIST1H1B"	1	0	0	1.09753932168212e-05	4429	"histone cluster 1 H1 family member b"
"PCYT1A"	1	0	0	1.09663252724486e-05	4430	"phosphate cytidylyltransferase 1, choline, alpha"
"CDK20"	1	0	0	1.0950659366246e-05	4431	"cyclin dependent kinase 20"
"PIN1"	1	0	0	1.09464252421399e-05	4432	"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
"ESPL1"	1	0	0	1.09423762324312e-05	4433	"extra spindle pole bodies like 1, separase"
"SLC39A10"	1	0	0	1.09264531412167e-05	4434	"solute carrier family 39 member 10"
"GBX1"	1	0	0	1.09262352242397e-05	4435	"gastrulation brain homeobox 1"
"ZNHIT1"	1	0	0	1.0915839882597e-05	4436	"zinc finger HIT-type containing 1"
"WASF2"	1	0	0	1.09147772721448e-05	4437	"WAS protein family member 2"
"UTP4"	1	0	0	1.09146843430836e-05	4438	"UTP4, small subunit processome component"
"CMPK1"	1	0	0	1.09068429475878e-05	4439	"cytidine/uridine monophosphate kinase 1"
"RIPK3"	1	0	0	1.08969242989049e-05	4440	"receptor interacting serine/threonine kinase 3"
